"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/08/2025","AQS","480131090","1","13.1","ug/m3 LC","58","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/11/2025","AQS","480131090","1","6.4","ug/m3 LC","36","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/12/2025","AQS","480131090","1","5.5","ug/m3 LC","31","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/13/2025","AQS","480131090","1","7.5","ug/m3 LC","42","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/14/2025","AQS","480131090","1","12.8","ug/m3 LC","58","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/15/2025","AQS","480131090","1","9.7","ug/m3 LC","52","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/16/2025","AQS","480131090","1","6.4","ug/m3 LC","36","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/17/2025","AQS","480131090","1","8.9","ug/m3 LC","49","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/18/2025","AQS","480131090","1","7.2","ug/m3 LC","40","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/19/2025","AQS","480131090","1","4.7","ug/m3 LC","26","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/20/2025","AQS","480131090","1","8","ug/m3 LC","44","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/21/2025","AQS","480131090","1","9.2","ug/m3 LC","51","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/22/2025","AQS","480131090","1","7.8","ug/m3 LC","43","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"02/23/2025","AQS","480131090","1","5.5","ug/m3 LC","31","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
