time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1701993600,3.1,2.9,166435
1689811200,7.5,7.2,166435
1692662400,4.3,4.1,166435
1691107200,4.3,3.8,166435
1696723200,4.3,3.9,166435
1699660800,4.7,4.6,166435
1703289600,9.6,9.4,166435
1686787200,17.7,16.8,166435
1688083200,6.9,6.1,166435
1702425600,10.7,10.4,166435
1692403200,4.1,3.8,166435
1686614400,6.3,5.7,166435
1703980800,9.0,8.8,166435
1688169600,6.4,5.8,166435
1689379200,10.3,9.9,166435
1690329600,7.1,7.0,166435
1702080000,4.2,4.1,166435
1693008000,14.9,14.0,166435
1685232000,24.2,22.6,166435
1692489600,6.1,5.7,166435
1690502400,8.1,7.9,166435
1692576000,7.6,6.9,166435
1685404800,11.0,10.0,166435
1690761600,6.3,5.9,166435
1692230400,9.1,8.3,166435
1689465600,12.5,12.1,166435
1702944000,8.0,7.7,166435
1697846400,6.1,5.7,166435
1702771200,11.1,11.1,166435
1687132800,9.6,9.0,166435
1685750400,13.0,11.8,166435
1699142400,12.9,12.6,166435
1697328000,3.1,2.8,166435
1683590400,14.9,13.8,166435
1693785600,11.7,10.8,166435
1693526400,20.1,18.8,166435
1698883200,7.4,7.2,166435
1699920000,11.2,10.7,166435
1688342400,9.8,8.9,166435
1689552000,8.2,8.2,166435
1691884800,10.5,9.9,166435
1702166400,1.7,1.7,166435
1702512000,8.4,7.8,166435
1698278400,6.1,6.0,166435
1687219200,11.1,10.6,166435
1689120000,7.7,7.4,166435
1699574400,4.8,4.6,166435
1686096000,21.2,19.7,166435
1683504000,14.8,13.9,166435
1697673600,3.7,3.4,166435
1684800000,32.2,30.2,166435
1686355200,9.9,9.0,166435
1692921600,10.0,9.5,166435
1693440000,18.3,17.1,166435
1695427200,3.2,2.8,166435
1694131200,5.3,4.8,166435
1701475200,16.0,15.8,166435
1698192000,5.2,5.0,166435
1691625600,9.9,9.2,166435
1689984000,5.8,5.4,166435
1687910400,5.2,4.8,166435
1702598400,17.5,17.2,166435
1697068800,6.5,6.2,166435
1683849600,13.5,13.2,166435
1693267200,13.3,12.3,166435
1695945600,13.0,12.5,166435
1697932800,5.3,5.0,166435
1694908800,12.6,11.6,166435
1700092800,8.5,8.1,166435
1690070400,4.9,4.4,166435
1687305600,11.7,11.1,166435
1687651200,5.0,4.6,166435
1684627200,22.5,20.9,166435
1697241600,2.7,2.5,166435
1699228800,3.8,3.5,166435
1695600000,7.7,6.9,166435
1684540800,8.5,7.6,166435
1688860800,4.6,4.4,166435
1697414400,2.5,2.3,166435
1695254400,4.9,4.4,166435
1701302400,6.2,6.0,166435
1683936000,11.5,10.8,166435
1697587200,12.1,12.1,166435
1699401600,2.3,2.1,166435
1691452800,6.9,6.3,166435
1688688000,6.4,6.0,166435
1703894400,6.2,6.0,166435
1689292800,7.4,7.3,166435
1687564800,5.0,4.6,166435
1696636800,5.9,5.4,166435
1690156800,8.3,7.6,166435
1684195200,11.3,10.3,166435
1703376000,3.4,3.2,166435
1696550400,10.4,10.1,166435
1693699200,10.0,9.2,166435
1698537600,2.7,2.6,166435
1696204800,15.0,14.4,166435
1684454400,10.9,10.0,166435
1691280000,5.1,4.6,166435
1686960000,16.7,15.6,166435
1685318400,9.7,8.9,166435
1689638400,9.0,8.6,166435
1683417600,15.6,14.8,166435
1692835200,7.1,6.8,166435
1703203200,9.8,9.5,166435
1701216000,14.3,14.0,166435
1703548800,3.9,3.7,166435
1701388800,14.6,14.5,166435
1696464000,6.3,6.3,166435
1687392000,11.3,10.3,166435
1690848000,6.6,6.1,166435
1694563200,11.2,10.4,166435
1688515200,5.6,5.2,166435
1694044800,5.2,4.7,166435
1693958400,6.0,5.4,166435
1695513600,3.8,3.3,166435
1686700800,16.2,15.2,166435
1684108800,11.0,10.2,166435
1688256000,8.2,7.4,166435
1683331200,17.2,16.2,166435
1688947200,8.0,7.8,166435
1685491200,12.6,11.5,166435
1689897600,6.6,6.3,166435
1695686400,10.1,9.4,166435
1700006400,12.9,12.5,166435
1689724800,6.8,6.7,166435
1698624000,2.6,2.7,166435
1697760000,6.8,6.4,166435
1696377600,9.5,9.8,166435
1694736000,13.3,12.1,166435
1696118400,9.8,9.2,166435
1702857600,11.7,11.4,166435
1691020800,7.9,7.2,166435
1684886400,33.2,31.3,166435
1692748800,4.7,4.4,166435
1687824000,5.2,4.9,166435
1689033600,6.9,6.5,166435
1698969600,8.8,8.6,166435
1702684800,7.8,7.8,166435
1689206400,5.6,5.3,166435
1692316800,5.0,4.6,166435
1701043200,3.6,3.4,166435
1696291200,7.1,6.8,166435
1698451200,2.6,2.5,166435
1685664000,17.2,15.8,166435
1698710400,5.6,5.8,166435
1701648000,3.5,3.3,166435
1687737600,6.5,6.0,166435
1683158400,8.8,8.1,166435
1700697600,19.5,19.3,166435
1703116800,11.1,11.0,166435
1701129600,6.4,6.1,166435
1698019200,4.3,4.0,166435
1684368000,8.9,8.1,166435
1688428800,9.4,8.5,166435
1703808000,7.5,7.4,166435
1700524800,5.3,5.2,166435
1686009600,18.1,16.8,166435
1687046400,8.5,8.0,166435
1686441600,5.5,4.9,166435
1700784000,11.8,11.2,166435
1692144000,5.2,4.5,166435
1699315200,3.3,3.1,166435
1696032000,5.6,5.2,166435
1698105600,3.4,3.2,166435
1700352000,22.7,22.4,166435
1703721600,4.0,3.9,166435
1694304000,13.6,12.5,166435
1691193600,5.1,4.8,166435
1686182400,8.7,7.9,166435
1694822400,8.7,7.9,166435
1691366400,6.4,5.9,166435
1688601600,3.1,2.9,166435
1703635200,7.1,7.1,166435
1699056000,9.4,9.2,166435
1688774400,4.2,3.8,166435
1699833600,10.8,10.4,166435
1686268800,11.4,10.5,166435
1701734400,7.5,7.1,166435
1690934400,5.9,5.3,166435
1696809600,7.1,6.6,166435
1698796800,6.2,6.0,166435
1695859200,14.3,13.4,166435
1697155200,5.4,5.0,166435
1703462400,17.2,17.1,166435
1694217600,5.9,5.3,166435
1687996800,6.2,5.6,166435
1701820800,10.7,10.6,166435
1690243200,5.2,4.9,166435
1685923200,13.9,12.7,166435
1686873600,14.3,13.6,166435
1683244800,19.6,18.4,166435
1694995200,19.8,18.1,166435
1693353600,12.9,11.8,166435
1699488000,4.3,4.0,166435
1692057600,7.0,6.5,166435
1697500800,7.6,7.4,166435
1690416000,8.2,8.1,166435
1703030400,6.5,6.4,166435
1685836800,6.5,5.7,166435
1695340800,3.2,2.8,166435
1694649600,13.2,12.2,166435
1684713600,29.6,27.5,166435
1696982400,7.6,7.2,166435
1696896000,5.6,5.2,166435
1695081600,15.7,14.4,166435
1695168000,9.3,8.3,166435
1686528000,5.8,5.3,166435
1684281600,8.8,7.9,166435
1684972800,26.1,24.6,166435
1694476800,14.7,13.6,166435
1700179200,11.8,11.5,166435
1690675200,7.3,7.0,166435
1685059200,22.2,20.7,166435
1691971200,9.4,8.8,166435
1700611200,6.7,6.8,166435
1700438400,8.1,7.7,166435
1691798400,15.5,15.2,166435
1701561600,16.3,16.3,166435
1694390400,12.9,12.1,166435
1695772800,13.4,12.4,166435
1693180800,13.2,12.3,166435
1701907200,6.2,5.9,166435
1693612800,16.9,15.7,166435
1693094400,10.1,9.4,166435
1685577600,13.0,11.8,166435
1702339200,6.5,6.2,166435
1685145600,29.2,27.4,166435
1700870400,13.0,12.7,166435
1691712000,5.6,5.2,166435
1693872000,11.2,10.5,166435
1700265600,17.1,16.6,166435
1691539200,9.0,8.4,166435
1702252800,7.2,7.2,166435
1687478400,14.1,13.0,166435
1690588800,8.5,8.2,166435
1700956800,10.5,10.3,166435
1699747200,11.3,11.0,166435
1734220800,5.0,4.8,166435
1724630400,4.4,4.1,166435
1718755200,9.6,8.9,166435
1733616000,12.2,12.4,166435
1727136000,9.1,8.2,166435
1710720000,7.7,7.6,166435
1730592000,5.3,5.1,166435
1707523200,7.6,7.6,166435
1707696000,3.3,3.4,166435
1705622400,11.4,11.7,166435
1725753600,10.0,9.0,166435
1715040000,20.5,20.2,166435
1735430400,21.6,21.8,166435
1724457600,12.7,12.1,166435
1711238400,17.5,17.3,166435
1718496000,12.2,11.0,166435
1716076800,11.5,10.4,166435
1713830400,3.7,3.3,166435
1718841600,6.8,6.3,166435
1706054400,4.5,4.5,166435
1730419200,11.4,10.8,166435
1729382400,9.8,8.9,166435
1716595200,23.3,22.2,166435
1715126400,27.4,26.6,166435
1722384000,10.6,10.9,166435
1723420800,13.7,12.8,166435
1707350400,4.2,4.0,166435
1713916800,3.9,3.6,166435
1731456000,12.7,12.4,166435
1730246400,6.1,5.9,166435
1734307200,7.9,7.8,166435
1705017600,8.5,8.9,166435
1735257600,14.8,14.7,166435
1719964800,6.6,6.6,166435
1704672000,6.7,6.9,166435
1734825600,21.4,21.7,166435
1727222400,7.9,7.1,166435
1718064000,13.6,17.1,166435
1714953600,10.5,10.2,166435
1728777600,9.8,8.8,166435
1733702400,14.9,14.9,166435
1708732800,8.1,7.8,166435
1735603200,11.7,11.9,166435
1732320000,13.2,13.0,166435
1719014400,7.5,6.8,166435
1706745600,7.8,7.5,166435
1722816000,15.4,14.6,166435
1732147200,7.0,7.0,166435
1728691200,19.1,17.5,166435
1713571200,83.2,81.8,166435
1731715200,8.5,8.2,166435
1704499200,11.3,11.5,166435
1734480000,8.0,8.0,166435
1733270400,9.6,9.7,166435
1713657600,3.7,3.3,166435
1731801600,4.9,4.6,166435
1717459200,18.6,27.4,166435
1718668800,3.5,3.3,166435
1725062400,3.9,3.6,166435
1714694400,6.9,6.6,166435
1725321600,7.0,6.3,166435
1719273600,2.5,2.2,166435
1726617600,8.1,7.2,166435
1713484800,13.2,13.5,166435
1717286400,14.5,14.9,166435
1733961600,7.6,7.7,166435
1730332800,7.8,7.5,166435
1727308800,8.6,7.5,166435
1723507200,7.4,7.0,166435
1720483200,7.7,6.5,166435
1730073600,10.6,9.8,166435
1718928000,5.6,5.2,166435
1724371200,10.2,9.6,166435
1720051200,5.1,4.9,166435
1733875200,2.6,2.6,166435
1717718400,13.7,14.8,166435
1723852800,5.2,4.9,166435
1712880000,6.0,5.8,166435
1709337600,16.8,16.8,166435
1711756800,3.8,3.7,166435
1727827200,11.5,10.2,166435
1733011200,10.0,9.6,166435
1722729600,8.4,7.8,166435
1731196800,10.0,9.8,166435
1725840000,5.8,5.0,166435
1733184000,10.0,9.8,166435
1714608000,7.6,7.1,166435
1725580800,2.3,2.0,166435
1704844800,3.8,3.7,166435
1714435200,6.2,5.9,166435
1715385600,5.2,4.4,166435
1705795200,6.5,6.4,166435
1719619200,5.8,8.5,166435
1726444800,9.8,8.9,166435
1710806400,2.8,2.7,166435
1733097600,12.8,12.6,166435
1704931200,4.1,4.1,166435
1723939200,13.0,12.3,166435
1710892800,3.6,3.5,166435
1709856000,13.3,13.8,166435
1709164800,3.6,3.5,166435
1730678400,6.2,6.1,166435
1715472000,8.2,7.4,166435
1707868800,9.1,9.2,166435
1735516800,17.4,18.0,166435
1719532800,12.5,13.7,166435
1723680000,3.7,3.4,166435
1731974400,6.9,6.5,166435
1706227200,12.2,12.6,166435
1707264000,9.0,9.0,166435
1707177600,10.6,10.8,166435
1730505600,10.4,9.9,166435
1732406400,5.1,4.7,166435
1729123200,3.8,3.5,166435
1704153600,8.9,8.7,166435
1727481600,11.7,10.5,166435
1710979200,4.1,4.1,166435
1712188800,6.3,6.4,166435
1732752000,8.2,7.9,166435
1728950400,16.6,15.3,166435
1723248000,15.7,14.8,166435
1706832000,14.4,14.8,166435
1722643200,4.9,4.5,166435
1723593600,5.0,4.6,166435
1714780800,8.0,7.7,166435
1724889600,6.3,5.8,166435
1727568000,11.9,10.7,166435
1707609600,7.8,7.9,166435
1706400000,7.1,7.6,166435
1722470400,8.7,8.9,166435
1715644800,10.6,9.5,166435
1707004800,5.4,5.5,166435
1729036800,6.8,6.3,166435
1727913600,12.9,11.7,166435
1712793600,5.9,6.2,166435
1728604800,17.2,15.9,166435
1711584000,16.0,16.0,166435
1717804800,13.2,15.5,166435
1713225600,3.3,3.3,166435
1728172800,9.8,9.2,166435
1704412800,4.6,4.5,166435
1714867200,9.0,8.8,166435
1734652800,20.9,21.2,166435
1733443200,3.6,3.5,166435
1733529600,5.2,5.1,166435
1733356800,5.5,5.1,166435
1705104000,5.1,5.2,166435
1712707200,6.0,6.2,166435
1710633600,11.8,12.1,166435
1710201600,5.9,5.7,166435
1729814400,4.7,4.2,166435
1711065600,1.2,1.4,166435
1724198400,13.6,13.1,166435
1715212800,46.4,45.0,166435
1720310400,10.2,9.7,166435
1728518400,11.1,10.1,166435
1727740800,12.1,10.8,166435
1708387200,9.4,9.5,166435
1704067200,59.4,61.0,166435
1707955200,8.8,8.6,166435
1725926400,7.7,6.8,166435
1705449600,5.3,5.3,166435
1726012800,3.5,3.1,166435
1708905600,7.3,7.1,166435
1706572800,4.8,4.6,166435
1726358400,7.2,6.6,166435
1733788800,17.8,17.8,166435
1712275200,4.1,4.1,166435
1729296000,7.6,7.0,166435
1714003200,7.6,7.2,166435
1705363200,4.6,5.1,166435
1704585600,12.0,12.0,166435
1731542400,4.9,4.6,166435
1731283200,12.6,12.6,166435
1705190400,7.0,7.0,166435
1708214400,7.9,8.0,166435
1716422400,13.3,12.8,166435
1716681600,30.2,28.7,166435
1731628800,8.8,8.7,166435
1725235200,4.0,3.6,166435
1728432000,9.0,8.0,166435
1728000000,11.4,10.2,166435
1714348800,10.0,9.7,166435
1717977600,10.9,14.1,166435
1709251200,6.0,5.9,166435
1724544000,10.3,9.7,166435
1727049600,7.5,6.7,166435
1724803200,5.9,5.5,166435
