time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1677456000,2.4,3.1,51823
1664496000,75.3,82.9,51823
1665100800,2.7,3.1,51823
1698883200,2.3,2.2,51823
1691020800,2.8,2.8,51823
1695168000,3.1,2.9,51823
1665792000,2.8,3.3,51823
1673568000,1.0,0.9,51823
1694649600,3.1,2.8,51823
1663372800,1.3,1.6,51823
1697414400,2.2,2.2,51823
1685491200,2.1,2.1,51823
1681948800,1.1,1.2,51823
1656892800,19.8,22.5,51823
1651190400,3.0,3.4,51823
1679011200,0.8,1.1,51823
1658880000,0.9,1.1,51823
1654732800,7.4,8.2,51823
1673654400,4.0,3.5,51823
1668902400,2.3,2.3,51823
1682208000,5.6,5.6,51823
1654214400,1.3,1.5,51823
1641427200,2.3,2.5,51823
1641081600,2.6,2.9,51823
1641600000,4.1,4.6,51823
1689897600,1.7,1.7,51823
1649894400,1.4,1.6,51823
1660608000,3.6,4.2,51823
1694908800,9.0,8.7,51823
1650240000,2.2,2.5,51823
1689465600,3.3,3.2,51823
1692748800,1.2,1.2,51823
1645228800,2.5,2.8,51823
1646352000,4.2,4.8,51823
1646611200,0.9,1.1,51823
1650672000,4.6,5.4,51823
1650067200,2.1,2.4,51823
1643414400,1.5,1.7,51823
1689638400,2.3,2.3,51823
1661212800,0.9,1.1,51823
1690761600,2.0,2.0,51823
1692403200,3.5,3.3,51823
1688947200,1.9,1.9,51823
1666915200,3.7,3.1,51823
1680393600,3.0,3.1,51823
1656374400,2.1,2.4,51823
1665705600,2.2,2.5,51823
1676678400,1.5,1.9,51823
1644969600,1.3,1.5,51823
1644796800,1.2,1.4,51823
1656979200,1.8,2.0,51823
1682899200,2.2,2.3,51823
1648771200,8.4,9.8,51823
1701216000,10.7,9.6,51823
1649376000,1.4,1.7,51823
1650758400,4.5,5.2,51823
1674691200,1.6,1.4,51823
1660694400,1.0,1.1,51823
1682467200,6.9,7.1,51823
1675641600,1.4,1.8,51823
1650585600,1.5,1.8,51823
1702598400,5.9,5.3,51823
1668384000,5.4,5.0,51823
1671062400,1.8,1.5,51823
1672617600,4.2,3.3,51823
1673740800,2.5,2.2,51823
1686355200,1.7,1.7,51823
1692144000,9.5,9.3,51823
1688860800,1.3,1.3,51823
1698105600,1.8,1.8,51823
1648684800,9.5,11.0,51823
1657238400,5.5,6.7,51823
1649548800,1.0,1.3,51823
1681862400,0.7,0.8,51823
1668729600,1.9,1.9,51823
1700611200,2.5,2.4,51823
1691884800,2.9,2.8,51823
1661817600,1.2,1.4,51823
1655164800,1.1,1.4,51823
1648080000,2.4,2.8,51823
1657756800,2.1,2.4,51823
1680134400,4.6,4.6,51823
1686528000,1.3,1.3,51823
1687564800,4.2,4.5,51823
1665964800,5.1,5.7,51823
1700265600,6.2,5.7,51823
1645747200,1.2,1.4,51823
1679529600,0.8,1.0,51823
1679443200,0.9,1.2,51823
1702771200,2.8,2.6,51823
1659484800,1.7,2.0,51823
1681689600,13.4,13.9,51823
1662768000,5.7,6.6,51823
1663027200,3.9,4.6,51823
1678147200,2.1,2.5,51823
1663459200,2.0,2.3,51823
1670284800,0.7,0.8,51823
1665532800,1.8,2.1,51823
1669593600,143.0,125.4,51823
1699056000,5.2,5.0,51823
