time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1661212800,1.6,1.5,127973
1692230400,3.3,3.5,127973
1688083200,2.8,3.2,127973
1653436800,1.1,1.1,127973
1686700800,15.0,16.3,127973
1689292800,3.8,3.9,127973
1646265600,13.3,14.5,127973
1699142400,6.0,5.5,127973
1687219200,7.1,7.5,127973
1693612800,11.1,12.4,127973
1655683200,4.1,4.7,127973
1699228800,1.6,1.1,127973
1655337600,5.9,6.0,127973
1660953600,4.2,4.4,127973
1651190400,1.4,1.5,127973
1692489600,2.3,2.4,127973
1669334400,2.0,1.7,127973
1674345600,5.1,5.1,127973
1693440000,12.1,13.4,127973
1686960000,11.8,13.0,127973
1700524800,3.0,2.5,127973
1695600000,3.3,3.4,127973
1659744000,2.6,2.8,127973
1685750400,7.2,8.3,127973
1679788800,12.5,13.3,127973
1664582400,5.0,5.3,127973
1686528000,3.2,3.5,127973
1670371200,5.4,5.0,127973
1677628800,10.4,10.6,127973
1666137600,1.8,1.4,127973
1664668800,7.4,8.2,127973
1688688000,2.4,2.3,127973
1696550400,5.9,5.9,127973
1689724800,3.6,3.5,127973
1699660800,4.9,4.3,127973
1681084800,2.0,1.9,127973
1696636800,3.0,2.8,127973
1661644800,1.1,0.8,127973
1681776000,2.3,2.3,127973
1664323200,3.7,3.8,127973
1649462400,2.5,2.6,127973
1648080000,0.7,0.7,127973
1654387200,8.4,10.6,127973
1702598400,13.6,13.1,127973
1702512000,6.5,6.1,127973
1656374400,8.3,9.8,127973
1701907200,6.5,6.1,127973
1675987200,3.7,3.7,127973
1651449600,4.5,5.0,127973
1666569600,1.1,0.6,127973
1679529600,5.0,5.0,127973
1675641600,2.6,2.3,127973
1678060800,24.7,25.3,127973
1667088000,5.7,5.8,127973
1689379200,5.4,5.5,127973
1660089600,1.7,1.8,127973
1683849600,7.7,8.0,127973
1684886400,25.4,27.3,127973
1667260800,14.7,14.9,127973
1651881600,14.4,15.5,127973
1701820800,6.4,6.2,127973
1660262400,3.8,4.5,127973
1648425600,1.2,1.2,127973
1663027200,8.9,10.3,127973
1685318400,7.8,9.0,127973
1674518400,1.7,1.7,127973
1673913600,19.2,18.8,127973
1655856000,2.6,2.9,127973
1673222400,9.1,9.1,127973
1679443200,2.1,1.7,127973
1693094400,5.1,5.5,127973
1700179200,9.1,9.1,127973
1662336000,2.6,2.7,127973
1652400000,2.3,2.6,127973
1673827200,6.6,6.2,127973
1677024000,12.5,12.6,127973
1651276800,4.3,4.7,127973
1656720000,5.1,5.9,127973
1678752000,12.9,13.6,127973
1663891200,14.3,16.5,127973
1675036800,5.6,5.8,127973
1653696000,4.1,4.7,127973
1653091200,10.3,11.3,127973
1672617600,11.1,10.5,127973
1667952000,4.8,4.7,127973
1653955200,1.3,1.2,127973
1647216000,1.2,1.2,127973
1657152000,1.3,1.2,127973
1655769600,7.9,9.3,127973
1655942400,1.4,1.4,127973
1651622400,6.4,7.2,127973
1656028800,1.3,1.2,127973
1676419200,13.6,13.2,127973
1649203200,19.8,20.4,127973
1672012800,6.9,7.3,127973
1674172800,2.3,2.2,127973
1703289600,12.7,11.6,127973
1676851200,2.8,2.3,127973
1656288000,3.6,4.2,127973
1702944000,5.0,4.8,127973
1662422400,1.1,0.9,127973
1688428800,5.4,6.0,127973
1677974400,11.6,12.2,127973
1649548800,0.8,0.6,127973
1668124800,2.9,2.6,127973
1682553600,6.4,6.9,127973
1676764800,4.3,4.3,127973
1664064000,4.5,4.8,127973
1702252800,6.6,6.3,127973
1693526400,14.8,16.2,127973
1669507200,1.0,0.8,127973
1698624000,1.2,0.7,127973
1693353600,7.9,8.6,127973
1656806400,2.6,3.1,127973
1689984000,2.5,2.4,127973
1697846400,2.5,2.2,127973
1648252800,3.1,3.3,127973
1689638400,4.0,4.1,127973
1702425600,8.3,8.1,127973
1676073600,2.7,2.7,127973
1646179200,9.7,10.8,127973
1669593600,3.4,3.3,127973
1692921600,6.4,7.2,127973
1673395200,5.2,4.8,127973
1699401600,1.3,0.7,127973
1655078400,6.9,7.3,127973
1701561600,11.2,11.1,127973
1672876800,6.6,6.7,127973
1674000000,9.9,9.6,127973
1688515200,2.8,2.8,127973
1661817600,2.1,2.1,127973
1647648000,2.7,2.9,127973
1666051200,1.4,1.1,127973
1679097600,1.2,0.9,127973
1695340800,1.5,1.1,127973
1691280000,1.7,1.6,127973
1653350400,7.6,8.2,127973
1655251200,5.7,6.4,127973
1656201600,4.9,5.8,127973
1702080000,2.1,1.5,127973
1688256000,2.6,3.0,127973
1696896000,4.4,4.4,127973
1654300800,5.0,6.2,127973
1675728000,2.3,1.9,127973
1684368000,4.3,4.8,127973
1683158400,7.0,7.6,127973
1682812800,2.3,2.1,127973
1692835200,3.3,3.2,127973
1650844800,3.0,3.1,127973
1656892800,3.7,4.4,127973
1693785600,5.7,6.0,127973
1665014400,12.9,14.3,127973
1655164800,4.8,4.9,127973
1649721600,8.0,8.6,127973
1678233600,16.3,17.1,127973
1672099200,6.6,6.8,127973
1695081600,8.8,9.7,127973
1668384000,3.4,3.2,127973
1683244800,16.6,17.9,127973
1658448000,4.9,5.3,127973
1686182400,7.0,8.2,127973
1698105600,1.6,1.1,127973
1698451200,1.7,1.2,127973
1664928000,8.3,9.3,127973
1671840000,1.0,0.6,127973
1676246400,7.6,7.9,127973
1690934400,3.0,3.2,127973
1660608000,2.2,2.5,127973
1694304000,10.5,10.8,127973
1695254400,4.2,4.4,127973
1666828800,6.6,6.8,127973
1674259200,2.1,1.8,127973
1653264000,8.1,8.8,127973
1645747200,4.1,4.5,127973
1671408000,1.1,0.8,127973
1690243200,2.5,2.3,127973
1654905600,1.9,2.2,127973
1699574400,1.8,1.3,127973
1692057600,2.3,2.4,127973
1676937600,4.4,4.2,127973
1682640000,2.9,3.0,127973
1693958400,2.3,2.3,127973
1670112000,7.5,7.1,127973
1687046400,5.8,6.2,127973
1655424000,5.5,5.7,127973
1667174400,8.8,9.1,127973
1666915200,7.7,8.0,127973
1646092800,6.3,7.0,127973
1665532800,8.4,9.0,127973
1652227200,5.4,6.1,127973
1649289600,0.7,0.6,127973
1679270400,6.1,6.6,127973
1689120000,3.6,3.4,127973
1671062400,1.2,0.7,127973
1697328000,1.3,0.7,127973
1700697600,14.7,15.3,127973
1673654400,7.7,7.9,127973
1683590400,6.7,6.5,127973
1646006400,4.5,5.0,127973
1660694400,1.7,1.7,127973
1664755200,6.4,6.9,127973
1666396800,1.0,0.6,127973
1688601600,1.0,0.6,127973
1679875200,13.3,14.1,127973
1659571200,3.2,3.6,127973
1703376000,1.9,1.2,127973
1681171200,3.6,3.6,127973
1698796800,3.1,2.8,127973
1684540800,3.3,3.6,127973
1685232000,17.6,19.9,127973
1650153600,10.0,10.6,127973
1660780800,1.4,1.2,127973
1681516800,5.6,5.9,127973
1678406400,13.4,14.2,127973
1670544000,10.7,10.2,127973
1700870400,7.8,7.8,127973
1663977600,14.9,16.4,127973
1656547200,5.1,6.0,127973
1652054400,6.4,7.1,127973
1670025600,4.7,4.4,127973
1658966400,1.6,1.7,127973
1655596800,1.8,1.9,127973
1657497600,1.4,1.4,127973
1661731200,0.8,0.5,127973
1681257600,4.6,5.0,127973
1701129600,3.8,3.6,127973
1671753600,1.2,0.8,127973
1671580800,5.6,5.3,127973
1654214400,1.7,2.0,127973
1691020800,4.3,4.7,127973
1683936000,6.5,6.7,127973
1703462400,5.4,5.0,127973
1686355200,3.1,3.8,127973
1703721600,1.7,1.2,127973
1661990400,5.2,6.0,127973
1652745600,2.7,3.1,127973
1672704000,7.9,7.3,127973
1647907200,4.9,5.2,127973
1684800000,25.4,27.4,127973
1694908800,8.3,9.0,127973
1702684800,7.3,6.8,127973
1687996800,2.6,3.0,127973
1677456000,10.2,9.7,127973
1689206400,2.0,1.8,127973
1669248000,11.2,10.6,127973
1699833600,7.9,7.6,127973
1649116800,17.1,18.0,127973
1681862400,2.1,2.1,127973
1665100800,10.1,11.3,127973
1662595200,6.7,7.4,127973
1659225600,3.0,3.2,127973
1681689600,2.7,2.9,127973
1662163200,7.0,7.9,127973
1700265600,12.9,12.8,127973
1694131200,1.8,1.5,127973
1684195200,3.8,3.7,127973
1671235200,1.5,1.2,127973
1647043200,1.3,1.4,127973
1664496000,2.5,2.5,127973
1666224000,2.3,2.1,127973
1648512000,1.6,1.7,127973
1665964800,6.4,6.8,127973
1663200000,7.2,8.4,127973
1648684800,2.5,2.7,127973
1675468800,9.5,10.3,127973
1668211200,1.3,1.0,127973
1695772800,5.2,5.6,127973
1657065600,1.9,2.1,127973
1673308800,12.0,10.9,127973
1687824000,2.1,1.9,127973
1649635200,2.7,2.6,127973
1693267200,7.9,8.7,127973
1661385600,3.4,3.8,127973
1668902400,5.1,5.3,127973
1687478400,8.6,10.2,127973
1651968000,17.1,18.3,127973
1659398400,1.0,0.7,127973
1694217600,2.6,2.4,127973
1672531200,36.4,34.4,127973
1702771200,7.7,7.5,127973
1690502400,5.3,5.2,127973
1657584000,3.7,4.3,127973
1649030400,6.1,6.7,127973
1687564800,3.5,3.7,127973
1674604800,0.9,0.7,127973
1654646400,4.9,6.0,127973
1666483200,0.6,0.3,127973
1691712000,2.1,2.1,127973
1696291200,4.9,5.1,127973
1696377600,5.4,5.1,127973
1650240000,7.8,8.3,127973
1657843200,2.7,3.0,127973
1689465600,6.8,7.2,127973
1679702400,8.1,8.4,127973
1682121600,2.4,2.4,127973
1684713600,22.8,24.0,127973
1701216000,11.8,11.9,127973
1646784000,4.6,5.1,127973
1664150400,4.7,5.1,127973
1683504000,11.5,12.4,127973
1657929600,1.9,1.8,127973
1700006400,7.9,8.1,127973
1666742400,2.1,1.9,127973
1680825600,0.7,0.3,127973
1663286400,4.8,5.5,127973
1673481600,2.2,1.8,127973
1671667200,17.1,16.9,127973
1665273600,10.9,12.0,127973
1653004800,12.4,13.8,127973
1649980800,5.3,5.8,127973
1694044800,1.9,1.6,127973
1670284800,1.8,1.3,127973
1669766400,9.3,8.8,127973
1680048000,4.8,5.2,127973
1651104000,3.7,4.0,127973
1660176000,7.1,7.8,127973
1692403200,1.7,1.5,127973
1653177600,3.6,3.9,127973
1655510400,3.0,3.3,127973
1663718400,4.3,5.0,127973
1698537600,1.7,1.2,127973
1680307200,8.1,8.9,127973
1652486400,2.6,3.0,127973
1667433600,9.4,9.5,127973
1682985600,4.9,5.0,127973
1651795200,4.3,4.7,127973
1692576000,4.1,4.8,127973
1665446400,6.5,7.0,127973
1697068800,3.9,3.7,127973
1678320000,17.3,18.3,127973
1687305600,7.0,8.1,127973
1683331200,12.2,13.4,127973
1686614400,2.8,3.0,127973
1688947200,3.0,2.9,127973
1673136000,3.3,3.0,127973
1701302400,5.0,4.4,127973
1682467200,8.7,9.8,127973
1657238400,1.6,1.7,127973
1646524800,4.6,5.1,127973
1658188800,1.3,1.2,127973
1680912000,2.3,2.2,127973
