time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1702684800,4.6,3.5,183385
1703635200,1.7,1.4,183385
1699574400,2.2,1.9,183385
1699747200,5.2,4.3,183385
1700784000,2.9,2.4,183385
1700438400,4.4,3.7,183385
1702339200,1.9,1.4,183385
1699228800,1.9,1.6,183385
1702771200,4.1,3.4,183385
1702166400,1.9,1.5,183385
1701043200,1.7,1.4,183385
1700179200,5.8,5.0,183385
1701820800,4.3,3.5,183385
1699315200,1.7,1.3,183385
1701648000,2.1,1.7,183385
1701907200,2.4,2.0,183385
1700697600,4.1,3.4,183385
1700092800,3.4,2.8,183385
1699401600,1.1,0.9,183385
1702598400,4.5,3.5,183385
1700524800,4.0,3.3,183385
1703030400,0.9,0.7,183385
1700352000,9.3,8.0,183385
1700006400,6.2,5.0,183385
1702857600,3.0,2.5,183385
1703203200,5.2,4.2,183385
1699660800,2.1,1.7,183385
1703808000,2.7,2.2,183385
1699488000,1.5,1.1,183385
1701129600,2.6,2.2,183385
1701216000,5.3,4.2,183385
1703721600,1.4,1.1,183385
1700611200,4.3,3.6,183385
1701993600,2.1,1.7,183385
1703548800,1.0,0.8,183385
1703462400,6.6,5.5,183385
1699056000,6.2,5.2,183385
1703376000,9.6,8.2,183385
1700265600,13.3,12.0,183385
1699142400,4.0,3.3,183385
1701734400,3.0,2.4,183385
1703980800,2.4,1.9,183385
1701475200,10.6,9.1,183385
1698883200,2.8,2.3,183385
1702080000,2.9,2.4,183385
1702425600,3.7,2.9,183385
1703894400,3.5,2.8,183385
1703289600,8.8,7.5,183385
1702252800,2.6,2.1,183385
1701388800,6.8,6.0,183385
1700956800,6.8,5.7,183385
1698969600,7.1,6.2,183385
1701561600,6.5,5.4,183385
1703116800,2.7,2.1,183385
1702512000,3.7,2.9,183385
1699833600,4.8,3.7,183385
1700870400,4.9,4.1,183385
1699920000,6.1,4.8,183385
1702944000,3.2,2.6,183385
1701302400,2.5,2.0,183385
1732665600,5.1,4.2,183385
1724112000,4.1,3.3,183385
1720396800,1.4,1.1,183385
1706918400,3.5,2.7,183385
1726963200,3.6,3.0,183385
1718409600,5.8,4.8,183385
1732752000,4.6,3.8,183385
1731456000,3.5,2.8,183385
1717718400,4.9,4.1,183385
1726704000,2.3,1.8,183385
1706140800,1.0,0.8,183385
1724716800,1.5,1.2,183385
1717027200,2.5,2.0,183385
1726012800,1.2,0.9,183385
1731369600,3.6,2.9,183385
1734825600,6.9,5.7,183385
1730073600,3.0,2.4,183385
1706572800,1.7,1.3,183385
1725062400,1.4,1.1,183385
1726790400,2.6,2.1,183385
1731196800,2.6,2.1,183385
1729123200,1.4,1.1,183385
1728086400,2.1,1.7,183385
1727395200,3.3,2.7,183385
1716422400,5.1,4.2,183385
1726444800,3.2,2.6,183385
1724544000,3.6,3.0,183385
1707264000,2.3,1.8,183385
1723680000,1.4,1.1,183385
1718668800,1.0,0.8,183385
1728345600,4.6,3.8,183385
1730160000,2.9,2.4,183385
1732320000,3.0,2.4,183385
1735516800,5.1,4.3,183385
1704153600,3.9,3.2,183385
1729555200,2.7,2.2,183385
1719100800,1.6,1.3,183385
1707523200,2.2,1.7,183385
1717372800,4.6,3.8,183385
1707004800,3.9,3.0,183385
1705881600,2.2,1.7,183385
1719187200,0.6,0.4,183385
1717113600,2.4,2.0,183385
1716163200,4.6,3.8,183385
1732838400,2.5,2.0,183385
1733788800,8.6,7.3,183385
1735257600,6.6,5.6,183385
1727827200,3.8,3.1,183385
1727049600,2.9,2.4,183385
1727136000,3.0,2.5,183385
1726617600,2.5,2.0,183385
1705104000,1.9,1.9,183385
1733184000,2.5,2.0,183385
1718150400,4.3,3.5,183385
1732406400,1.8,1.4,183385
1729296000,2.3,1.8,183385
1727481600,3.2,2.6,183385
1717632000,3.4,2.8,183385
1730851200,1.6,1.3,183385
1706227200,4.4,3.8,183385
1720137600,1.9,1.5,183385
1724803200,2.1,1.7,183385
1705276800,4.1,3.0,183385
1708214400,3.3,2.4,183385
1719014400,2.0,1.6,183385
1718064000,3.6,3.0,183385
1734566400,2.8,2.2,183385
1705363200,1.9,1.3,183385
1731715200,1.7,1.4,183385
1731283200,3.3,2.8,183385
1705968000,1.5,1.2,183385
1719705600,0.9,0.7,183385
1731801600,2.2,1.8,183385
1730505600,4.0,3.4,183385
1725408000,4.8,4.0,183385
1731110400,2.1,1.7,183385
1729209600,1.9,1.5,183385
1731974400,1.4,1.1,183385
1729641600,2.4,1.9,183385
1735430400,5.0,4.2,183385
1733443200,1.8,1.4,183385
1724198400,4.6,3.8,183385
1728518400,3.4,2.8,183385
1729814400,1.3,1.0,183385
1720310400,2.6,2.1,183385
1732233600,1.2,1.0,183385
1728000000,4.1,3.3,183385
1728432000,2.6,2.1,183385
1726358400,2.0,1.6,183385
1733875200,1.3,1.0,183385
1706054400,1.4,1.1,183385
1716336000,8.1,6.9,183385
1708128000,4.0,3.1,183385
1733961600,2.4,1.9,183385
1725667200,3.2,2.6,183385
1719619200,1.7,1.3,183385
1716940800,3.5,2.9,183385
1706486400,2.0,1.6,183385
1717459200,6.4,5.4,183385
1716768000,10.6,9.2,183385
1730937600,2.7,2.2,183385
1707782400,1.9,1.5,183385
1725235200,1.3,1.1,183385
1732924800,2.0,1.6,183385
1707177600,5.5,4.5,183385
1725753600,4.0,3.3,183385
1706313600,4.3,3.5,183385
1733529600,1.8,1.4,183385
1724025600,4.0,3.2,183385
1707091200,3.1,2.4,183385
1724630400,1.7,1.3,183385
1733097600,2.7,2.2,183385
