time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1733616000,9.8,8.7,118895
1735084800,2.2,1.8,118895
1734220800,4.1,3.3,118895
1733702400,9.7,8.2,118895
1735257600,11.1,9.5,118895
1734134400,5.6,4.8,118895
1729296000,3.9,3.2,118895
1731024000,5.9,4.9,118895
1731196800,8.1,7.0,118895
1732924800,4.7,3.8,118895
1731801600,2.5,2.0,118895
1734825600,30.9,27.3,118895
1729900800,3.6,2.9,118895
1731715200,8.9,7.6,118895
1730678400,2.9,2.3,118895
1734393600,7.7,6.6,118895
1733097600,11.4,9.3,118895
1728777600,6.0,4.7,118895
1729036800,4.8,3.9,118895
1735603200,8.8,7.9,118895
1730505600,8.0,6.8,118895
1732147200,5.0,3.9,118895
1732320000,15.9,13.4,118895
1730246400,2.6,2.1,118895
1729123200,1.8,1.4,118895
1730764800,1.9,1.5,118895
1730851200,2.4,1.9,118895
1729641600,6.1,5.0,118895
1734480000,6.3,5.2,118895
1729382400,6.2,4.8,118895
1733184000,11.8,9.5,118895
1732406400,4.0,3.3,118895
1733011200,8.1,6.9,118895
1733788800,14.6,12.9,118895
1735430400,12.0,10.8,118895
1729209600,4.7,3.8,118895
1729814400,2.3,1.8,118895
1729555200,11.0,8.9,118895
1728518400,12.3,9.9,118895
1730419200,7.3,6.1,118895
1731369600,14.0,11.8,118895
1734307200,5.9,5.2,118895
1731628800,17.7,15.3,118895
1732665600,17.8,16.0,118895
1731456000,14.3,12.1,118895
1728864000,5.3,4.2,118895
1735344000,17.1,15.1,118895
1731110400,3.8,3.1,118895
1730332800,5.1,4.2,118895
1734048000,1.8,1.5,118895
1731974400,3.7,2.9,118895
1734652800,34.6,30.9,118895
1728604800,14.1,11.7,118895
1734998400,4.8,4.0,118895
1729728000,4.6,3.7,118895
1731888000,2.6,2.1,118895
1730937600,9.6,8.2,118895
1729987200,14.5,13.0,118895
1733529600,2.9,2.3,118895
1728691200,14.5,12.0,118895
1732233600,6.6,5.4,118895
1732838400,4.4,3.6,118895
1733270400,7.1,6.0,118895
1732579200,8.2,7.0,118895
1728950400,12.2,9.8,118895
1729468800,8.9,6.9,118895
1734739200,5.4,4.3,118895
1730073600,6.7,5.3,118895
1732752000,4.7,3.8,118895
1733875200,0.9,0.6,118895
1731283200,11.8,10.0,118895
1733961600,21.6,18.3,118895
1734912000,7.6,6.5,118895
1730160000,4.7,3.8,118895
1730592000,1.9,1.5,118895
1733356800,3.0,2.5,118895
1732060800,4.0,3.3,118895
1732492800,1.7,1.4,118895
1733443200,1.7,1.3,118895
1735516800,17.2,16.1,118895
1731542400,3.7,3.1,118895
1734566400,6.9,5.7,118895
1735171200,8.4,7.2,118895
