time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1703376000,1.7,1.6,161141
1702512000,8.0,8.5,161141
1703030400,3.0,3.0,161141
1702684800,10.8,11.0,161141
1703894400,4.6,4.8,161141
1702598400,10.1,10.3,161141
1702339200,2.1,2.0,161141
1703548800,2.2,2.4,161141
1703289600,7.9,7.8,161141
1703462400,5.5,5.8,161141
1703203200,8.8,8.9,161141
1703635200,5.4,5.9,161141
1702771200,9.9,11.2,161141
1703980800,4.4,4.6,161141
1703721600,2.4,2.5,161141
1702944000,6.4,7.1,161141
1702425600,7.4,8.1,161141
1703808000,5.1,5.3,161141
1702857600,7.5,8.3,161141
1703116800,6.9,7.0,161141
1722038400,4.0,3.6,161141
1711065600,2.0,2.0,161141
1708300800,5.7,5.9,161141
1731456000,9.8,9.9,161141
1734912000,5.3,4.9,161141
1717632000,6.5,6.4,161141
1731110400,4.7,4.5,161141
1720310400,8.6,8.3,161141
1720656000,12.9,12.7,161141
1720915200,5.2,5.0,161141
1734048000,2.3,2.2,161141
1730160000,7.4,7.0,161141
1705276800,8.2,8.4,161141
1717372800,14.2,13.7,161141
1722729600,5.5,5.5,161141
1709942400,5.8,5.8,161141
1730678400,5.7,5.1,161141
1707004800,2.4,2.3,161141
1719100800,4.6,4.4,161141
1711843200,7.2,7.0,161141
1727222400,7.3,7.1,161141
1716422400,10.0,9.8,161141
1734739200,5.4,5.7,161141
1734998400,4.0,3.8,161141
1706313600,7.0,7.1,161141
1726790400,4.4,4.4,161141
1731628800,5.7,5.7,161141
1718755200,7.9,7.7,161141
1725148800,3.9,3.9,161141
1731888000,5.1,4.7,161141
1728518400,9.7,9.2,161141
1724025600,7.7,7.7,161141
1716508800,14.9,14.3,161141
1712102400,1.1,1.1,161141
1717804800,10.5,10.5,161141
1732665600,16.5,15.7,161141
1727308800,7.6,7.5,161141
1721952000,4.8,4.4,161141
1725062400,4.3,4.2,161141
1717459200,20.5,19.8,161141
1722124800,3.6,3.5,161141
1729036800,6.5,6.1,161141
1719446400,3.2,3.0,161141
