time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1702598400,11.2,12.8,199057
1701820800,5.4,6.4,199057
1700870400,9.9,11.6,199057
1702252800,8.3,9.5,199057
1701648000,2.8,3.4,199057
1701216000,14.1,16.4,199057
1703548800,2.5,3.0,199057
1702425600,8.0,9.2,199057
1701993600,4.0,4.8,199057
1701302400,7.3,8.5,199057
1701561600,17.0,20.0,199057
1703721600,2.3,2.7,199057
1702857600,13.2,15.2,199057
1703116800,9.9,11.3,199057
1702684800,7.3,8.7,199057
1703635200,6.0,6.9,199057
1701043200,2.2,2.6,199057
1700956800,12.3,14.2,199057
1703030400,4.2,4.9,199057
1703980800,13.0,14.7,199057
1702166400,0.7,0.8,199057
1702080000,4.1,4.7,199057
1703289600,12.4,14.3,199057
1702339200,4.7,5.4,199057
1701129600,5.4,6.5,199057
1700784000,14.6,17.0,199057
1702944000,5.9,6.9,199057
1703808000,4.1,4.7,199057
1701475200,10.2,12.0,199057
1702771200,8.6,9.9,199057
1703203200,14.2,15.8,199057
1702512000,10.2,11.7,199057
1700697600,17.7,21.1,199057
1701388800,8.4,9.9,199057
1701734400,6.6,7.7,199057
1703376000,1.8,2.1,199057
1701907200,8.9,10.4,199057
1703462400,2.5,3.0,199057
1703894400,8.5,9.7,199057
1735257600,8.9,9.9,199057
1715385600,5.2,6.3,199057
1707091200,2.9,3.4,199057
1717113600,3.0,3.4,199057
1729123200,2.9,3.3,199057
1735516800,15.2,16.0,199057
1720224000,6.6,7.2,199057
1713398400,15.3,16.9,199057
1728432000,7.3,8.2,199057
1721692800,3.8,4.3,199057
1732406400,6.8,7.6,199057
1713225600,11.7,12.9,199057
1722816000,16.2,18.4,199057
1704326400,9.5,10.6,199057
1704067200,37.8,42.3,199057
1719532800,10.5,11.3,199057
1713830400,4.4,5.0,199057
1724630400,5.5,14.6,199057
1706054400,2.1,2.5,199057
1722211200,6.3,7.0,199057
1734739200,4.0,4.4,199057
1733184000,10.1,10.8,199057
1715731200,9.7,10.9,199057
1726617600,9.0,10.4,199057
1729468800,10.5,11.6,199057
1712188800,5.4,6.0,199057
1709596800,13.7,15.4,199057
1712620800,12.8,14.3,199057
1704931200,4.9,5.5,199057
1735084800,2.6,2.8,199057
1727308800,7.3,8.5,199057
1712102400,1.6,1.9,199057
1706313600,5.2,5.8,199057
1705708800,3.8,4.3,199057
1732838400,5.1,5.5,199057
1728259200,10.9,12.4,199057
1734048000,2.3,2.5,199057
1708214400,6.0,6.8,199057
1710547200,9.3,10.6,199057
1724544000,12.0,13.8,199057
1712361600,5.0,5.6,199057
1718409600,20.4,22.6,199057
1718150400,11.8,13.2,199057
1705104000,5.4,6.1,199057
1723248000,14.2,16.0,199057
1722124800,4.8,5.4,199057
1733788800,13.0,13.6,199057
1721520000,14.0,15.8,199057
1714521600,6.2,6.9,199057
1726272000,6.9,8.0,199057
1722729600,8.2,9.3,199057
1735344000,16.7,18.4,199057
1705017600,8.1,8.9,199057
1722038400,6.1,6.7,199057
1720656000,17.2,19.7,199057
1718582400,3.5,3.9,199057
1704412800,4.3,5.0,199057
1728000000,11.4,13.0,199057
1727222400,9.4,10.7,199057
1727827200,11.5,13.2,199057
1714003200,8.5,9.6,199057
1719014400,7.3,8.1,199057
1716940800,10.4,11.7,199057
1728518400,9.5,10.7,199057
1726185600,8.7,10.1,199057
1727568000,7.1,8.1,199057
1717977600,10.1,11.1,199057
1706227200,9.8,11.1,199057
1725148800,5.2,6.1,199057
1731628800,8.0,8.8,199057
1721865600,5.9,6.4,199057
1713312000,14.7,16.2,199057
1718323200,23.6,26.1,199057
1705363200,3.3,3.6,199057
1720137600,6.8,7.2,199057
1726704000,5.6,6.6,199057
1716681600,29.1,32.0,199057
1724025600,11.0,12.5,199057
1706659200,4.8,5.6,199057
1734307200,6.7,7.5,199057
1735430400,5.4,5.8,199057
1710374400,12.3,13.8,199057
1716854400,28.7,31.8,199057
1704758400,1.3,1.5,199057
1719705600,4.5,4.9,199057
1706745600,7.8,9.1,199057
1708387200,6.8,7.8,199057
1731456000,10.5,11.4,199057
1728086400,10.2,11.6,199057
1723593600,6.4,7.3,199057
1706486400,5.7,6.6,199057
1730419200,8.1,9.1,199057
1707868800,8.1,9.2,199057
1721779200,2.4,2.8,199057
1704499200,7.4,8.4,199057
1709942400,5.8,6.3,199057
1732579200,8.5,9.1,199057
1724889600,10.6,12.1,199057
1733270400,10.6,11.3,199057
1719273600,2.2,2.4,199057
1706140800,1.7,2.0,199057
1715299200,12.8,14.3,199057
1704585600,9.4,10.7,199057
1718668800,2.9,3.2,199057
1723939200,8.8,10.0,199057
1709683200,13.1,15.0,199057
1720396800,3.9,4.4,199057
1718841600,7.4,8.2,199057
1724371200,11.8,13.5,199057
1716249600,25.2,27.7,199057
1711929600,13.9,15.4,199057
1709856000,10.7,12.0,199057
1711670400,4.7,5.4,199057
1725840000,5.6,6.7,199057
1726790400,6.5,7.6,199057
1725494400,6.2,7.3,199057
1716336000,21.4,23.5,199057
1706572800,2.8,3.3,199057
1727136000,9.4,10.7,199057
1731110400,4.1,4.7,199057
1724803200,9.4,10.8,199057
1732060800,2.5,2.7,199057
1728604800,15.1,16.7,199057
1733961600,7.0,7.4,199057
1712448000,7.3,8.1,199057
