time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1690416000,6.9,8.1,166391
1697587200,12.2,12.6,166391
1687910400,4.4,4.3,166391
1687392000,9.7,9.5,166391
1699142400,6.6,6.8,166391
1700524800,4.6,4.5,166391
1695081600,11.1,11.3,166391
1694131200,4.2,4.3,166391
1702080000,4.6,4.6,166391
1699315200,2.8,2.7,166391
1698364800,4.5,4.8,166391
1689379200,8.2,9.1,166391
1686960000,14.9,13.4,166391
1699747200,9.6,10.1,166391
1698710400,4.8,5.0,166391
1687737600,6.3,6.1,166391
1701734400,8.9,8.7,166391
1690588800,6.8,7.7,166391
1693353600,12.6,13.0,166391
1694995200,14.0,14.3,166391
1690070400,4.6,4.7,166391
1696118400,8.0,8.0,166391
1703548800,2.8,2.6,166391
1694736000,13.6,14.5,166391
1688169600,5.9,5.6,166391
1693785600,7.7,8.4,166391
1691712000,4.3,4.8,166391
1703030400,7.0,7.2,166391
1689984000,4.5,5.0,166391
1700956800,9.9,9.7,166391
1700265600,16.7,17.6,166391
1703635200,8.1,8.3,166391
1696550400,7.3,7.7,166391
1695945600,10.9,11.5,166391
1698624000,2.1,2.1,166391
1688428800,8.3,8.3,166391
1689724800,5.3,6.2,166391
1698796800,4.6,4.6,166391
1702944000,7.4,7.2,166391
1700697600,13.9,14.0,166391
1695168000,8.2,8.2,166391
1694044800,4.5,4.7,166391
1695686400,7.3,7.9,166391
1702857600,13.5,13.9,166391
1690156800,6.0,6.1,166391
1686787200,17.5,15.7,166391
1703376000,1.8,2.0,166391
1686700800,13.7,12.3,166391
1693612800,14.1,14.9,166391
1690675200,5.3,5.9,166391
1689292800,5.9,6.5,166391
1686268800,10.0,8.7,166391
1699660800,3.2,3.3,166391
1693699200,7.0,7.5,166391
1690329600,5.5,6.4,166391
1689120000,6.0,6.6,166391
1700870400,12.3,12.1,166391
1699833600,8.7,8.8,166391
1702771200,8.1,8.3,166391
1694217600,4.7,4.8,166391
1695427200,5.3,5.4,166391
1693440000,16.1,17.4,166391
1700092800,6.2,6.4,166391
1693958400,4.5,4.7,166391
1687478400,12.0,11.6,166391
1690243200,3.4,3.5,166391
1703894400,7.2,7.2,166391
1691280000,4.0,4.2,166391
1703462400,7.6,8.1,166391
1703721600,2.4,2.3,166391
1693008000,12.7,14.0,166391
1703203200,8.1,8.6,166391
1690502400,6.6,7.6,166391
1692057600,5.4,5.7,166391
1696464000,7.5,8.5,166391
1691625600,7.6,8.4,166391
1691193600,3.9,4.2,166391
1696723200,4.7,4.4,166391
1695859200,12.0,12.7,166391
1687564800,4.9,4.7,166391
1688515200,3.7,3.7,166391
1702425600,15.6,15.7,166391
1700438400,8.4,8.9,166391
1703980800,15.3,15.1,166391
1702598400,22.0,22.9,166391
1688860800,3.4,3.6,166391
1697241600,3.9,3.8,166391
1686528000,5.9,5.1,166391
1703808000,5.9,5.9,166391
1698019200,5.0,5.0,166391
1702339200,6.6,6.7,166391
1689033600,5.5,6.1,166391
1695254400,5.0,5.0,166391
1695340800,3.0,2.9,166391
1691798400,5.4,6.0,166391
1700179200,11.7,12.4,166391
1693094400,7.7,8.4,166391
1695772800,10.0,10.3,166391
1701561600,15.4,15.6,166391
1696291200,8.1,8.4,166391
1692144000,4.3,4.1,166391
1697328000,2.8,2.6,166391
1690934400,5.2,5.4,166391
1691884800,8.9,9.7,166391
1696636800,5.5,5.1,166391
1690761600,5.1,5.3,166391
1688947200,6.3,7.1,166391
1693526400,16.4,17.4,166391
1689897600,5.0,5.7,166391
1689552000,8.2,9.3,166391
1687132800,8.6,8.1,166391
1697760000,8.3,8.1,166391
1694649600,9.4,9.9,166391
1694822400,6.6,7.0,166391
1703289600,7.4,8.1,166391
1689811200,5.9,6.7,166391
1699401600,2.1,2.0,166391
1692748800,4.2,4.5,166391
1687824000,4.6,4.6,166391
1697673600,7.3,7.0,166391
1691452800,5.5,5.9,166391
1692489600,4.6,5.0,166391
1696204800,12.5,12.6,166391
1697414400,2.3,2.1,166391
1701820800,10.3,10.0,166391
1697500800,6.5,6.2,166391
1687651200,4.2,4.1,166391
1690848000,6.6,6.9,166391
1702684800,4.9,4.9,166391
1701907200,10.1,10.3,166391
1686441600,5.2,4.4,166391
1694563200,9.2,10.1,166391
1686182400,12.7,11.5,166391
1692576000,5.8,6.0,166391
1694390400,9.2,9.4,166391
1691020800,6.3,6.5,166391
1699920000,9.9,9.9,166391
1701216000,15.3,15.5,166391
1698883200,6.7,6.8,166391
1689465600,10.4,11.7,166391
1692403200,3.5,3.8,166391
1700006400,11.2,11.1,166391
1701475200,15.0,15.8,166391
1699488000,4.9,4.6,166391
1698192000,5.9,6.0,166391
1688256000,7.1,7.0,166391
1688774400,4.0,3.8,166391
1693267200,10.8,11.6,166391
1698969600,8.7,8.8,166391
1701302400,7.2,7.6,166391
1692230400,8.2,8.5,166391
1687219200,9.8,9.7,166391
1686873600,14.1,12.6,166391
1686355200,7.7,6.7,166391
1688601600,2.9,2.9,166391
1697068800,5.4,5.5,166391
1692921600,9.2,10.1,166391
1699228800,5.8,5.9,166391
