time_stamp,pm2.5_alt_a,pm2.5_alt_b,sensor_index
1654992000,6.6,7.1,97279
1681171200,7.9,7.6,97279
1693267200,14.1,13.8,97279
1698364800,5.8,4.5,97279
1646438400,14.0,15.5,97279
1646524800,8.8,9.4,97279
1679529600,8.6,8.5,97279
1679702400,19.6,20.0,97279
1685750400,13.2,13.5,97279
1653696000,8.3,9.4,97279
1655078400,8.8,9.6,97279
1655251200,9.4,10.3,97279
1684713600,28.9,29.8,97279
1693526400,20.8,21.4,97279
1700092800,11.9,10.5,97279
1666483200,2.5,2.4,97279
1670025600,8.9,9.2,97279
1687651200,5.2,5.1,97279
1694995200,20.7,21.4,97279
1641686400,11.1,12.0,97279
1646352000,21.9,23.4,97279
1663545600,3.8,4.2,97279
1683504000,17.3,17.6,97279
1684195200,11.5,12.1,97279
1656201600,9.9,11.3,97279
1687305600,11.6,12.1,97279
1700179200,15.2,14.0,97279
1696723200,8.0,6.1,97279
1655596800,5.0,5.5,97279
1677974400,19.6,20.6,97279
1649548800,2.6,2.7,97279
1672444800,16.4,17.2,97279
1691625600,10.4,10.1,97279
1692576000,8.5,8.0,97279
1667347200,18.8,19.7,97279
1675987200,13.9,14.2,97279
1661817600,4.4,4.7,97279
1647907200,7.9,8.5,97279
1674172800,4.6,4.0,97279
1681430400,5.8,5.5,97279
1692662400,5.1,4.2,97279
1696032000,7.0,6.3,97279
1662422400,2.9,3.0,97279
1680998400,10.0,10.0,97279
1642377600,17.5,20.1,97279
1685318400,11.3,11.2,97279
1695945600,15.1,14.2,97279
1696809600,8.6,7.5,97279
1647475200,6.6,7.3,97279
1679011200,6.0,5.8,97279
1649721600,11.9,12.9,97279
1661644800,3.4,3.6,97279
1684886400,32.2,33.3,97279
1685404800,11.3,11.2,97279
1671840000,3.7,3.1,97279
1663372800,6.9,7.7,97279
1643155200,11.0,12.0,97279
1699401600,3.8,2.5,97279
1654128000,4.4,4.9,97279
1688083200,7.3,7.3,97279
1692144000,6.3,5.4,97279
1684540800,8.6,8.6,97279
1688515200,6.5,6.2,97279
1676592000,3.6,2.2,97279
1676332800,7.0,6.6,97279
1680566400,15.1,15.5,97279
1681689600,8.5,8.2,97279
1691366400,7.0,6.4,97279
1659052800,3.9,4.3,97279
1656892800,7.4,8.3,97279
